1680.346,1681.346,0
1681.346,1682.346,0
1682.346,1683.346,0
1683.346,1684.346,0
1684.346,1685.346,0
1685.346,1686.346,0
1686.346,1687.346,0
1687.346,1688.346,0
1688.346,1689.346,0
1689.346,1690.346,0
1690.346,1691.346,0
1691.346,1692.346,0
1692.346,1693.346,0
1693.346,1694.346,0
1694.346,1695.346,0
1695.346,1696.346,0
1696.346,1697.346,0
1697.346,1698.346,0
1698.346,1699.346,0
1699.346,1700.346,0
1700.346,1701.346,0
1701.346,1702.346,0
1702.346,1703.346,0
1703.346,1704.346,0
1704.346,1705.346,0
1705.346,1706.346,0
1706.346,1707.346,0
1707.346,1708.346,0
1708.346,1709.346,0
1709.346,1710.346,0
1710.346,1711.346,0
1711.346,1712.346,0
1712.346,1713.346,0
1713.346,1714.346,0
1714.346,1715.346,0
1715.346,1716.346,0
1716.346,1717.346,0
1717.346,1718.346,0
1718.346,1719.346,0
1719.346,1720.346,0
1720.346,1721.346,0
1721.346,1722.346,0
1722.346,1723.346,0
1723.346,1724.346,0
1724.346,1725.346,0
1725.346,1726.346,0
1726.346,1727.346,0
1727.346,1728.346,0
1734.232,1735.232,0
1735.232,1736.232,0
1736.232,1737.232,0
1737.232,1738.232,0
1738.232,1739.232,0
1739.232,1740.232,0
1740.232,1741.232,0
1741.232,1742.232,0
1742.232,1743.232,0
1743.232,1744.232,0
1744.232,1745.232,0
1745.232,1746.232,0
1746.232,1747.232,0
1747.232,1748.232,0
1748.232,1749.232,0
1749.232,1750.232,0
1750.232,1751.232,0
1751.232,1752.232,0
1752.232,1753.232,0
1753.232,1754.232,0
1754.232,1755.232,0
1755.232,1756.232,0
1756.232,1757.232,0
1757.232,1758.232,0
1758.232,1759.232,0
1759.232,1760.232,0
1760.232,1761.232,0
1761.232,1762.232,0
1762.232,1763.232,0
1763.232,1764.232,0
1764.232,1765.232,0
1765.232,1766.232,0
1766.232,1767.232,0
1767.232,1768.232,0
1768.232,1769.232,0
1769.232,1770.232,0
1770.232,1771.232,0
1771.232,1772.232,0
1772.232,1773.232,0
1773.232,1774.232,0
1774.232,1775.232,0
1775.232,1776.232,0
1776.232,1777.232,0
1777.232,1778.232,0
1778.232,1779.232,0
1779.232,1780.232,0
1780.232,1781.232,0
1781.232,1782.232,0
1782.232,1783.232,0
1783.232,1784.232,0
1784.232,1785.232,0
1785.232,1786.232,0
1786.232,1787.232,0
1787.232,1788.232,0
1788.232,1789.232,0
1789.232,1790.232,0
1790.232,1791.232,0
1796.37,1797.37,0
1797.37,1798.37,0
1798.37,1799.37,0
1799.37,1800.37,0
1800.37,1801.37,0
1801.37,1802.37,0
1802.37,1803.37,0
1803.37,1804.37,0
1804.37,1805.37,0
1805.37,1806.37,0
1806.37,1807.37,0
1807.37,1808.37,0
1808.37,1809.37,0
1809.37,1810.37,0
1810.37,1811.37,0
1811.37,1812.37,0
1812.37,1813.37,0
1813.37,1814.37,0
1814.37,1815.37,0
1815.37,1816.37,0
1816.37,1817.37,0
1817.37,1818.37,0
1818.37,1819.37,0
1819.37,1820.37,0
1820.37,1821.37,0
1821.37,1822.37,0
1822.37,1823.37,0
1823.37,1824.37,0
1830.452,1831.452,0
1831.452,1832.452,0
1832.452,1833.452,0
1833.452,1834.452,0
1834.452,1835.452,0
1835.452,1836.452,0
1836.452,1837.452,0
1837.452,1838.452,0
1838.452,1839.452,0
1839.452,1840.452,0
1840.452,1841.452,0
1841.452,1842.452,0
1842.452,1843.452,0
1843.452,1844.452,0
1844.452,1845.452,0
1845.452,1846.452,0
1846.452,1847.452,0
1847.452,1848.452,0
1848.452,1849.452,0
1849.452,1850.452,0
1850.452,1851.452,0
1851.452,1852.452,0
1852.452,1853.452,0
1853.452,1854.452,0
1854.452,1855.452,0
1855.452,1856.452,0
1856.452,1857.452,0
1857.452,1858.452,0
1863.604,1864.604,0
1864.604,1865.604,0
1865.604,1866.604,0
1866.604,1867.604,0
1867.604,1868.604,0
1868.604,1869.604,0
1869.604,1870.604,0
1870.604,1871.604,0
1871.604,1872.604,0
1872.604,1873.604,0
1873.604,1874.604,0
1874.604,1875.604,0
1875.604,1876.604,0
1876.604,1877.604,0
1877.604,1878.604,0
1878.604,1879.604,0
1879.604,1880.604,0
1880.604,1881.604,0
1881.604,1882.604,0
1882.604,1883.604,0
1883.604,1884.604,0
1884.604,1885.604,0
1885.604,1886.604,0
1886.604,1887.604,0
1890.922,1891.922,0
1891.922,1892.922,0
1892.922,1893.922,0
1893.922,1894.922,0
1894.922,1895.922,0
1895.922,1896.922,0
1896.922,1897.922,0
1897.922,1898.922,0
1898.922,1899.922,0
1899.922,1900.922,0
1900.922,1901.922,0
1901.922,1902.922,0
1902.922,1903.922,0
1903.922,1904.922,0
1904.922,1905.922,0
1905.922,1906.922,0
1906.922,1907.922,0
1907.922,1908.922,0
1908.922,1909.922,0
1909.922,1910.922,0
1910.922,1911.922,0
2006.808,2007.808,0
2007.808,2008.808,0
2008.808,2009.808,0
2009.808,2010.808,0
2010.808,2011.808,0
2011.808,2012.808,0
2012.808,2013.808,0
2013.808,2014.808,0
2014.808,2015.808,0
2015.808,2016.808,0
2016.808,2017.808,0
2017.808,2018.808,0
2018.808,2019.808,0
2019.808,2020.808,0
2020.808,2021.808,0
2021.808,2022.808,0
2022.808,2023.808,0
2023.808,2024.808,0
2024.808,2025.808,0
