4347.672,4348.672,0
4348.672,4349.672,0
4349.672,4350.672,0
4350.672,4351.672,0
4351.672,4352.672,0
4352.672,4353.672,0
4353.672,4354.672,0
4354.672,4355.672,0
4355.672,4356.672,0
4356.672,4357.672,0
4357.672,4358.672,0
4358.672,4359.672,0
4359.672,4360.672,0
4360.672,4361.672,0
4361.672,4362.672,0
4362.672,4363.672,0
4363.672,4364.672,0
4364.672,4365.672,0
4365.672,4366.672,0
4366.672,4367.672,0
4367.672,4368.672,0
4368.672,4369.672,0
4369.672,4370.672,0
4370.672,4371.672,0
4371.672,4372.672,0
4372.672,4373.672,0
4373.672,4374.672,0
4374.672,4375.672,0
4375.672,4376.672,0
4376.672,4377.672,0
4377.672,4378.672,0
4378.672,4379.672,0
4379.672,4380.672,0
4380.672,4381.672,0
4381.672,4382.672,0
4382.672,4383.672,0
4383.672,4384.672,0
4384.672,4385.672,0
4385.672,4386.672,0
4386.672,4387.672,0
4387.672,4388.672,0
4388.672,4389.672,0
4389.672,4390.672,0
4390.672,4391.672,0
4391.672,4392.672,0
4392.672,4393.672,0
4393.672,4394.672,0
4394.672,4395.672,0
4395.672,4396.672,0
4396.672,4397.672,0
4397.672,4398.672,0
4398.672,4399.672,0
4399.672,4400.672,0
4400.672,4401.672,0
4401.672,4402.672,0
4402.672,4403.672,0
4403.672,4404.672,0
4404.672,4405.672,0
4405.672,4406.672,0
4406.672,4407.672,0
4407.672,4408.672,0
4408.672,4409.672,0
4409.672,4410.672,0
4410.672,4411.672,0
4411.672,4412.672,0
4412.672,4413.672,0
4413.672,4414.672,0
4414.672,4415.672,0
4415.672,4416.672,0
4416.672,4417.672,0
4417.672,4418.672,0
4418.672,4419.672,0
4419.672,4420.672,0
4420.672,4421.672,0
4421.672,4422.672,0
4422.672,4423.672,0
4423.672,4424.672,0
4424.672,4425.672,0
4425.672,4426.672,0
4426.672,4427.672,0
4427.672,4428.672,0
4428.672,4429.672,0
4429.672,4430.672,0
4430.672,4431.672,0
4448.102,4449.102,0
4449.102,4450.102,0
4450.102,4451.102,0
4451.102,4452.102,0
4452.102,4453.102,0
4453.102,4454.102,0
4454.102,4455.102,0
4455.102,4456.102,0
4456.102,4457.102,0
4457.102,4458.102,0
4458.102,4459.102,0
4459.102,4460.102,0
4460.102,4461.102,0
4461.102,4462.102,0
4462.102,4463.102,0
4463.102,4464.102,0
4464.102,4465.102,0
4465.102,4466.102,0
4466.102,4467.102,0
4467.102,4468.102,0
4468.102,4469.102,0
4469.102,4470.102,0
4470.102,4471.102,0
4471.102,4472.102,0
4472.102,4473.102,0
4473.102,4474.102,0
4474.102,4475.102,0
4475.102,4476.102,0
4476.102,4477.102,0
4477.102,4478.102,0
